academic_performance,anxiety_level,basic_needs,blood_pressure,breathing_problem,Sum of bullying,Column1,depression,extracurricular_activities,future_career_concerns,headache,K3,K3_renamed,living_conditions,LivingCondC,mental_health_history,MHProblemYes,noise_level,NoiseC,peer_pressure,PeerpressureC,PoorSleepQuality,Sum of safety,SafetyC,self_esteem,SelfEsteem>avg,sleep_quality,social_support,stress_level,study_load,teacher_student_relationship,AcademicC,BullyC,FuturecareerC
5,3,4,2,2,1,473,1,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,3,4,2,2,1,500,1,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,3,4,2,2,1,1051,1,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,1,1,327,0,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,1,1,434,5,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,1,1,456,7,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,1,1,465,8,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,1,1,807,0,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,2,1,232,0,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,3,5,2,2,1,729,5,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,1,1,6,6,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,1,1,555,8,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,1,1,968,6,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,60,0,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,419,6,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,621,3,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,907,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,936,2,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,1077,6,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,4,2,2,1,1097,3,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,1,1,170,6,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,1,1,964,4,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,1,1,1087,4,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,2,1,59,5,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,27,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,2,1,377,4,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,28,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,2,1,529,0,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,4,5,2,2,1,579,7,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,1,1,39,6,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,1,1,174,0,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,1,1,547,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,1,1,1020,1,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,2,1,70,0,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,2,1,164,7,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,4,2,2,1,1024,2,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,5,2,1,1,368,1,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,5,2,2,1,12,8,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,5,5,2,2,1,65,3,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,5,2,2,1,643,3,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,5,5,2,2,1,760,7,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,1,3,0,1,190,7,1,3,2,2,1,1,Bad Condition,0,0.00%,3,Neutral,4,Intense Peer Pressure,High,3,Quite Safe,11,Below Average,5,1,1,5,1,Excellent Performance,Minimal Bullying,Average concern
5,6,2,3,2,4,194,1,0,5,2,2,1,3,Average Condition,0,0.00%,2,Quiet,0,Minimal Peer Pressure,Poor,2,Not Safe,17,Below Average,0,0,2,0,3,Excellent Performance,Extreme Bullying,High concern
5,6,4,2,1,1,98,1,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,1,1,136,0,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,1,1,741,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,16,1,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,120,0,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,173,3,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,183,8,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,530,8,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,651,6,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,2,2,1,962,4,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,4,3,1,5,393,21,5,3,3,2,1,5,Good Condition,0,0.00%,4,Noisy,3,Moderate Peer Pressure,Poor,0,Not Safe,26,Above Average,1,1,2,3,3,Excellent Performance,Extreme Bullying,Average concern
5,6,5,2,1,1,358,2,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,1,1,543,5,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,27,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,1,1,901,6,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,1,1,976,7,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,1,1,1030,7,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,1,1,1061,5,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,2,1,52,0,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,2,1,664,7,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,2,2,1,997,2,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,27,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,6,5,3,0,0,648,11,4,1,3,2,1,0,Bad Condition,1,100.00%,5,Noisy,2,Minimal Peer Pressure,Moderate,3,Quite Safe,16,Below Average,3,1,0,4,4,Excellent Performance,No Bully,Slight concern
5,7,4,2,1,1,274,0,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,1,1,526,5,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,1,1,544,8,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,27,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,1,1,672,2,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,1,1,972,5,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,2,1,271,5,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,4,2,2,1,702,7,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,34,3,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,256,7,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,315,1,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,425,8,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,439,6,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,26,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,582,4,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,705,8,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,27,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,1,1,1036,0,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,37,8,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,27,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,287,1,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,310,3,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,440,2,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,25,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,667,8,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,681,0,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,26,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,7,5,2,2,1,980,3,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,26,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,2,3,4,1,430,27,0,0,5,2,1,4,Good Condition,1,100.00%,4,Noisy,1,Minimal Peer Pressure,Poor,2,Not Safe,4,Below Average,2,0,2,1,3,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,214,5,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,262,3,2,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,363,0,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,367,4,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,796,7,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,846,4,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,30,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,1,1,905,1,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,57,5,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,150,1,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,29,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,338,4,1,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,694,5,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,5,Safe,25,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,787,2,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,5,Safe,26,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,4,2,2,1,987,2,1,1,1,1,2,4,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,28,Above Average,4,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,1,1,41,0,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,30,Above Average,4,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,1,1,770,6,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,1,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,1,1,817,2,2,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,2,1,269,4,2,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,28,Above Average,4,3,0,2,5,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,2,1,472,7,1,1,1,1,2,3,Average Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,4,Safe,29,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,2,1,671,2,2,1,1,1,2,4,Good Condition,0,0.00%,2,Quiet,1,Minimal Peer Pressure,High,5,Safe,26,Above Average,5,3,0,2,4,Excellent Performance,Minimal Bullying,Slight concern
5,8,5,2,2,1,704,8,1,1,1,1,2,3,Average Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,4,Safe,30,Above Average,5,3,0,1,4,Excellent Performance,Minimal Bullying,Slight concern
5,9,4,3,0,0,984,6,4,3,3,2,1,0,Bad Condition,0,0.00%,5,Noisy,5,Intense Peer Pressure,High,2,Not Safe,29,Above Average,4,1,0,5,1,Excellent Performance,No Bully,Average concern
5,11,1,3,2,0,509,10,4,3,0,2,1,1,Bad Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,High,1,Not Safe,6,Below Average,5,0,2,1,4,Excellent Performance,No Bully,Average concern
5,12,0,3,1,3,691,4,1,4,2,2,1,1,Bad Condition,0,0.00%,4,Noisy,5,Intense Peer Pressure,High,3,Quite Safe,1,Below Average,5,0,2,1,0,Excellent Performance,Average Bullying,High concern
5,12,3,3,5,5,1053,24,3,2,0,2,1,5,Good Condition,0,0.00%,4,Noisy,4,Intense Peer Pressure,High,5,Safe,5,Below Average,4,0,1,2,0,Excellent Performance,Extreme Bullying,Slight concern
5,12,4,3,4,3,312,7,3,5,5,2,1,0,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,4,Safe,16,Below Average,2,1,0,0,0,Excellent Performance,Average Bullying,High concern
5,12,5,3,3,3,408,0,5,1,0,2,1,1,Bad Condition,1,100.00%,1,Quiet,0,Minimal Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,0,2,2,Excellent Performance,Average Bullying,Slight concern
5,14,0,3,3,1,278,20,2,5,5,2,1,0,Bad Condition,1,100.00%,4,Noisy,2,Minimal Peer Pressure,Poor,3,Quite Safe,11,Below Average,2,0,1,1,3,Excellent Performance,Minimal Bullying,High concern
5,14,2,3,5,4,1005,12,4,0,5,2,1,5,Good Condition,0,0.00%,5,Noisy,3,Moderate Peer Pressure,High,3,Quite Safe,17,Below Average,4,1,1,5,2,Excellent Performance,Extreme Bullying,Slight concern
5,14,3,3,5,0,554,9,3,4,2,2,1,4,Good Condition,0,0.00%,1,Quiet,2,Minimal Peer Pressure,High,1,Not Safe,30,Above Average,5,1,0,0,0,Excellent Performance,No Bully,High concern
5,14,3,3,5,5,775,10,4,0,0,2,1,1,Bad Condition,0,0.00%,4,Noisy,1,Minimal Peer Pressure,Poor,3,Quite Safe,30,Above Average,0,0,2,0,3,Excellent Performance,Extreme Bullying,Slight concern
5,15,2,3,0,1,884,7,4,4,3,2,1,0,Bad Condition,0,0.00%,0,Quiet,5,Intense Peer Pressure,High,0,Not Safe,30,Above Average,4,0,1,2,2,Excellent Performance,Minimal Bullying,High concern
5,15,5,3,2,0,832,20,4,5,4,2,1,1,Bad Condition,0,0.00%,3,Neutral,1,Minimal Peer Pressure,Poor,4,Safe,12,Below Average,0,1,2,3,2,Excellent Performance,No Bully,High concern
5,17,0,3,0,1,978,12,1,2,3,2,1,4,Good Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,24,Above Average,1,0,2,5,3,Excellent Performance,Minimal Bullying,Slight concern
5,17,2,3,4,4,366,18,1,0,3,2,1,1,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Poor,1,Not Safe,29,Above Average,0,0,0,1,3,Excellent Performance,Extreme Bullying,Slight concern
5,17,3,3,1,0,339,14,4,4,0,2,1,5,Good Condition,0,0.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,2,0,1,5,1,Excellent Performance,No Bully,High concern
5,17,3,3,2,3,360,17,0,5,5,2,1,0,Bad Condition,1,100.00%,4,Noisy,0,Minimal Peer Pressure,High,0,Not Safe,29,Above Average,5,0,0,0,2,Excellent Performance,Average Bullying,High concern
5,17,4,3,4,5,816,18,1,4,2,2,1,3,Average Condition,1,100.00%,1,Quiet,3,Moderate Peer Pressure,High,1,Not Safe,28,Above Average,4,0,1,4,0,Excellent Performance,Extreme Bullying,High concern
5,19,1,3,4,2,95,11,3,3,1,2,1,4,Good Condition,1,100.00%,4,Noisy,3,Moderate Peer Pressure,Moderate,0,Not Safe,7,Below Average,3,0,1,5,0,Excellent Performance,Minimal Bullying,Average concern
5,19,3,3,3,0,800,13,5,4,0,2,1,3,Average Condition,0,0.00%,0,Quiet,0,Minimal Peer Pressure,Poor,2,Not Safe,12,Below Average,2,1,0,5,4,Excellent Performance,No Bully,High concern
